Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,prediction,probability,prediction_label
443.0,4132.0,1454.0,516.5,2829.0,1454.0,404.1428571,985.0,7880.0,464.0666667,461.0,346.7142857,4132.0,2829.0,64240.0,0,0.0013203971,BENIGN
443.0,9204.0,1454.0,200.0869565,13282.0,1454.0,198.238806,352.173913,16200.0,198.9911504,145.826087,144.0597015,9204.0,13282.0,64240.0,0,0.00031035507,BENIGN
443.0,2218.0,1454.0,369.6666667,4233.0,1454.0,604.7142857,691.3333333,4148.0,496.2307692,313.6666667,549.0,2218.0,4233.0,64240.0,0,0.00017544988,BENIGN
443.0,66.0,66.0,66.0,264.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,264.0,64240.0,0,2.4320922e-05,BENIGN
443.0,2683.0,1454.0,383.2857143,1974.0,1454.0,282.0,718.5714286,5030.0,332.6428571,325.8571429,226.2857143,2683.0,1974.0,64240.0,0,0.0024637638,BENIGN
443.0,4234.0,1454.0,470.4444444,2955.0,1454.0,328.3333333,892.8888889,8036.0,399.3888889,413.7777778,270.3333333,4234.0,2955.0,64240.0,0,0.0013780713,BENIGN
443.0,3046.0,1454.0,338.4444444,6551.0,1454.0,655.1,628.8888889,5660.0,505.1052632,283.1111111,599.9,3046.0,6551.0,64240.0,0,0.00022276951,BENIGN
443.0,2291.0,1454.0,327.2857143,5499.0,1454.0,611.0,606.5714286,4246.0,486.875,271.5714286,555.6666667,2291.0,5499.0,64240.0,0,0.00015092677,BENIGN
443.0,6111.0,1454.0,92.59090909,241773.0,1454.0,1397.531792,137.1818182,9054.0,1037.171548,38.40909091,1343.462428,6111.0,241773.0,64240.0,0,0.0009945906,BENIGN
443.0,3601.0,1454.0,257.2142857,12383.0,1454.0,687.9444444,466.4285714,6530.0,499.5,202.3571429,633.2777778,3601.0,12383.0,64240.0,0,0.00022285363,BENIGN
443.0,4078.0,1454.0,203.9,24395.0,1454.0,871.25,359.8,7196.0,593.1875,148.7,816.8214286,4078.0,24395.0,64240.0,0,0.00020526841,BENIGN
443.0,3855.0,1454.0,175.2272727,78879.0,1454.0,1272.241935,302.4545455,6654.0,984.9285714,120.1363636,1218.048387,3855.0,78879.0,64240.0,0,0.0008012101,BENIGN
443.0,2676.0,1454.0,382.2857143,2760.0,1454.0,460.0,716.5714286,5016.0,418.1538462,326.5714286,404.0,2676.0,2760.0,64240.0,0,0.001052887,BENIGN
443.0,2288.0,1454.0,286.0,5022.0,1454.0,558.0,524.0,4192.0,430.0,230.5,502.6666667,2288.0,5022.0,64240.0,0,0.0001793179,BENIGN
443.0,2397.0,1454.0,399.5,2169.0,1429.0,433.8,751.0,4506.0,415.0909091,343.5,377.4,2397.0,2169.0,64240.0,0,0.00084107526,BENIGN
443.0,8782.0,1454.0,516.5882353,2446.0,535.0,174.7142857,985.1764706,16748.0,362.1935484,461.8823529,119.0,8782.0,2446.0,64240.0,0,0.0003420025,BENIGN
443.0,10674.0,1454.0,593.0,5541.0,1454.0,307.8333333,1138.0,20484.0,450.4166667,538.3333333,252.5,10674.0,5541.0,64240.0,0,0.00037066897,BENIGN
443.0,10793.0,1454.0,469.2608696,19724.0,1454.0,636.2580645,890.5217391,20482.0,565.1296296,414.7391304,581.8709677,10793.0,19724.0,64240.0,0,0.000226194,BENIGN
443.0,9044.0,1454.0,411.0909091,7145.0,1454.0,324.7727273,774.1818182,17032.0,367.9318182,356.5454545,269.6818182,9044.0,7145.0,64240.0,0,0.00040444045,BENIGN
443.0,6328.0,1454.0,452.0,5762.0,1454.0,411.5714286,856.0,11984.0,431.7857143,397.1428571,356.7142857,6328.0,5762.0,64240.0,0,0.00047112317,BENIGN
443.0,26778.0,1454.0,787.5882353,21512.0,1354.0,597.5555556,1527.176471,51924.0,689.8571429,733.2352941,543.4444444,26778.0,21512.0,64240.0,0,0.0003855779,BENIGN
443.0,3241.0,1454.0,294.6363636,6617.0,1454.0,551.4166667,541.2727273,5954.0,428.6086957,239.5454545,496.4166667,3241.0,6617.0,64240.0,0,0.00025980096,BENIGN
443.0,7062.0,1454.0,371.6842105,9887.0,1454.0,449.4090909,695.3684211,13212.0,413.3902439,317.0526316,394.8636364,7062.0,9887.0,64240.0,0,0.00035269288,BENIGN
443.0,4059.0,1454.0,253.6875,6485.0,1454.0,270.2083333,459.375,7350.0,263.6,198.9375,214.7083333,4059.0,6485.0,64240.0,0,0.00040478932,BENIGN
443.0,2388.0,1454.0,398.0,482.0,308.0,120.5,748.0,4488.0,287.0,342.0,63.5,2388.0,482.0,64240.0,0,0.0019294728,BENIGN
443.0,2533.0,1454.0,281.4444444,5276.0,1454.0,439.6666667,514.8888889,4634.0,371.8571429,226.1111111,381.6666667,2533.0,5276.0,64240.0,0,0.00025788567,BENIGN
443.0,2299.0,1454.0,328.4285714,4286.0,1454.0,535.75,608.8571429,4262.0,439.0,272.7142857,478.75,2299.0,4286.0,64240.0,0,0.00022766921,BENIGN
443.0,66.0,66.0,66.0,264.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,264.0,64240.0,0,2.4320922e-05,BENIGN
443.0,15680.0,1454.0,653.3333333,12766.0,1454.0,510.64,1258.666667,30208.0,580.5306122,598.3333333,455.68,15680.0,12766.0,64240.0,0,0.0003894496,BENIGN
443.0,2444.0,1454.0,407.3333333,1112.0,672.0,222.4,766.6666667,4600.0,323.2727273,351.3333333,166.0,2444.0,1112.0,64240.0,0,0.001719415,BENIGN
443.0,3959.0,1454.0,439.8888889,4233.0,1454.0,470.3333333,831.7777778,7486.0,455.1111111,381.8888889,413.6666667,3959.0,4233.0,64240.0,0,0.00076373795,BENIGN
443.0,2300.0,1454.0,328.5714286,4773.0,1454.0,530.3333333,609.1428571,4264.0,442.0625,272.8571429,475.0,2300.0,4773.0,64240.0,0,0.00019454901,BENIGN
443.0,2423.0,1454.0,403.8333333,2169.0,1429.0,433.8,759.6666667,4558.0,417.4545455,347.8333333,377.4,2423.0,2169.0,64240.0,0,0.0008847728,BENIGN
443.0,4185.0,1454.0,321.9230769,5660.0,1454.0,377.3333333,595.8461538,7746.0,351.6071429,267.0,322.5333333,4185.0,5660.0,64240.0,0,0.00051727763,BENIGN
443.0,2330.0,1454.0,332.8571429,5073.0,1454.0,507.3,617.7142857,4324.0,435.4705882,277.1428571,452.1,2330.0,5073.0,64240.0,0,0.00018991905,BENIGN
443.0,3424.0,1454.0,380.4444444,1699.0,530.0,169.9,712.8888889,6416.0,269.6315789,323.7777778,113.5,3424.0,1699.0,64240.0,0,0.0037862398,BENIGN
443.0,3043.0,1454.0,253.5833333,4279.0,1454.0,389.0,459.1666667,5510.0,318.3478261,198.5833333,332.8181818,3043.0,4279.0,64240.0,0,0.00081707595,BENIGN
443.0,7894.0,1454.0,358.8181818,11673.0,1454.0,466.92,669.6363636,14732.0,416.3191489,303.7272727,411.96,7894.0,11673.0,64240.0,0,0.00032661195,BENIGN
443.0,2829.0,1454.0,314.3333333,1329.0,357.0,166.125,580.6666667,5226.0,244.5882353,256.3333333,109.125,2829.0,1329.0,64240.0,0,0.0040746364,BENIGN
443.0,2282.0,1454.0,285.25,3685.0,1454.0,526.4285714,522.5,4180.0,397.8,228.25,470.7142857,2282.0,3685.0,64240.0,0,0.00030795205,BENIGN
443.0,2252.0,1454.0,321.7142857,2891.0,1454.0,481.8333333,595.4285714,4168.0,395.6153846,264.2857143,425.8333333,2252.0,2891.0,64240.0,0,0.00044352782,BENIGN
443.0,7752.0,1454.0,553.7142857,5984.0,1454.0,352.0,1059.428571,14832.0,443.0967742,498.8571429,297.2941176,7752.0,5984.0,64240.0,0,0.00042060527,BENIGN
443.0,7690.0,1454.0,480.625,10464.0,1454.0,581.3333333,913.25,14612.0,533.9411765,424.375,526.6666667,7690.0,10464.0,64240.0,0,0.0003593108,BENIGN
443.0,6220.0,1454.0,345.5555556,9554.0,1454.0,530.7777778,643.1111111,11576.0,438.1666667,288.2222222,475.4444444,6220.0,9554.0,64240.0,0,0.00031840635,BENIGN
443.0,6101.0,1454.0,358.8823529,8312.0,1454.0,554.1333333,669.7647059,11386.0,450.40625,301.3529412,498.5333333,6101.0,8312.0,64240.0,0,0.0003720341,BENIGN
443.0,5752.0,1454.0,359.5,5250.0,1454.0,262.5,671.0,10736.0,305.6111111,303.25,204.9,5752.0,5250.0,64240.0,0,0.0005432343,BENIGN
443.0,16965.0,1454.0,678.6,5423.0,1454.0,216.92,1309.2,32730.0,447.76,624.12,160.52,16965.0,5423.0,64240.0,0,0.00040079906,BENIGN
443.0,2653.0,1454.0,221.0833333,9614.0,1454.0,801.1666667,394.1666667,4730.0,511.125,164.0833333,744.1666667,2653.0,9614.0,64240.0,0,0.00016753591,BENIGN
443.0,4989.0,1454.0,249.45,28012.0,1454.0,933.7333333,450.9,9018.0,660.02,193.05,878.9333333,4989.0,28012.0,64240.0,0,0.00017958909,BENIGN
443.0,2557.0,1454.0,213.0833333,9604.0,1454.0,800.3333333,378.1666667,4538.0,506.7083333,156.0833333,744.3333333,2557.0,9604.0,64240.0,0,0.00015808357,BENIGN
443.0,9831.0,1414.0,427.4347826,13628.0,1414.0,389.3714286,806.8695652,18558.0,404.4655172,370.826087,335.0285714,9831.0,13628.0,64240.0,0,0.0003480772,BENIGN
443.0,9878.0,1414.0,429.4782609,13903.0,1414.0,408.9117647,810.9565217,18652.0,417.2105263,372.3478261,354.5588235,9878.0,13903.0,64240.0,0,0.00034178508,BENIGN
443.0,2344.0,1454.0,293.0,4590.0,1454.0,573.75,538.0,4304.0,433.375,236.0,518.25,2344.0,4590.0,64240.0,0,0.00021732488,BENIGN
443.0,66.0,66.0,66.0,198.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,198.0,64240.0,0,2.3981438e-05,BENIGN
443.0,2742.0,1454.0,342.75,3774.0,1454.0,539.1428571,637.5,5100.0,434.4,285.75,483.4285714,2742.0,3774.0,64240.0,0,0.0005651911,BENIGN
443.0,66.0,66.0,66.0,198.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,198.0,64240.0,0,2.3981438e-05,BENIGN
443.0,3459.0,1454.0,288.25,7594.0,1454.0,542.4285714,528.5,6342.0,425.1153846,233.25,487.5714286,3459.0,7594.0,64240.0,0,0.00023297853,BENIGN
443.0,2419.0,1454.0,268.7777778,7787.0,1454.0,778.7,489.5555556,4406.0,537.1578947,209.4444444,723.5,2419.0,7787.0,64240.0,0,0.00013873584,BENIGN
443.0,2349.0,1454.0,261.0,6519.0,1454.0,651.9,474.0,4266.0,466.7368421,204.3333333,596.7,2349.0,6519.0,64240.0,0,0.0001413391,BENIGN
443.0,9494.0,1454.0,527.4444444,8512.0,1454.0,448.0,1006.888889,18124.0,486.6486486,471.4444444,393.3684211,9494.0,8512.0,64240.0,0,0.00040847613,BENIGN
443.0,4326.0,1454.0,432.6,6341.0,1454.0,576.4545455,817.2,8172.0,507.952381,377.4,521.3636364,4326.0,6341.0,64240.0,0,0.00037440262,BENIGN
443.0,6214.0,1454.0,478.0,7666.0,1454.0,479.125,908.0,11804.0,478.6206897,423.0769231,423.625,6214.0,7666.0,64240.0,0,0.00039701114,BENIGN
443.0,2470.0,1454.0,274.4444444,6634.0,1454.0,663.4,500.8888889,4508.0,479.1578947,216.4444444,608.2,2470.0,6634.0,64240.0,0,0.00015463593,BENIGN
443.0,2198.0,1454.0,314.0,6805.0,1454.0,850.625,580.0,4060.0,600.2,258.2857143,795.125,2198.0,6805.0,64240.0,0,0.00010860748,BENIGN
443.0,6290.0,1454.0,419.3333333,7504.0,1454.0,536.0,790.6666667,11860.0,475.6551724,364.5333333,480.2857143,6290.0,7504.0,64240.0,0,0.0004119441,BENIGN
443.0,6131.0,1454.0,122.62,217360.0,1454.0,1367.044025,197.24,9862.0,1069.334928,68.14,1312.893082,6131.0,217360.0,64240.0,0,0.00096883357,BENIGN
443.0,3357.0,1454.0,335.7,2581.0,1429.0,368.7142857,623.4,6234.0,349.2941176,280.5,313.0,3357.0,2581.0,64240.0,0,0.0026560833,BENIGN
443.0,3633.0,1454.0,363.3,3352.0,1274.0,335.2,678.6,6786.0,349.25,308.1,278.8,3633.0,3352.0,64240.0,0,0.0015566519,BENIGN
443.0,6660.0,1454.0,208.125,13997.0,1454.0,358.8974359,368.25,11784.0,290.943662,152.625,304.2820513,6660.0,13997.0,64240.0,0,0.0002587837,BENIGN
443.0,22229.0,1454.0,966.4782609,9122.0,1454.0,434.3809524,1884.956522,43354.0,712.5227273,911.9565217,377.1428571,22229.0,9122.0,64240.0,0,0.0004378462,BENIGN
443.0,11181.0,1454.0,508.2272727,9036.0,1454.0,430.2857143,968.4545455,21306.0,470.1627907,453.1363636,375.1428571,11181.0,9036.0,64240.0,0,0.00039846826,BENIGN
443.0,2391.0,1454.0,239.1,6220.0,1454.0,691.1111111,430.2,4302.0,453.2105263,181.5,635.7777778,2391.0,6220.0,64240.0,0,0.00014767094,BENIGN
443.0,2248.0,1454.0,321.1428571,4569.0,1454.0,652.7142857,594.2857143,4160.0,486.9285714,265.4285714,597.0,2248.0,4569.0,64240.0,0,0.00016812884,BENIGN
443.0,2892.0,1454.0,289.2,3946.0,1454.0,493.25,530.4,5304.0,379.8888889,230.4,437.75,2892.0,3946.0,64240.0,0,0.0007205743,BENIGN
443.0,4212.0,1454.0,324.0,12837.0,1454.0,802.3125,600.0,7800.0,587.8965517,268.1538462,747.5625,4212.0,12837.0,64240.0,0,0.00024065207,BENIGN
443.0,7830.0,1454.0,460.5882353,7773.0,1454.0,431.8333333,873.1764706,14844.0,445.8,405.8823529,376.5,7830.0,7773.0,64240.0,0,0.00041754078,BENIGN
443.0,6292.0,1454.0,393.25,8903.0,1454.0,523.7058824,738.5,11816.0,460.4545455,337.75,468.2941176,6292.0,8903.0,64240.0,0,0.00035297376,BENIGN
443.0,6312.0,1454.0,394.5,7709.0,1454.0,453.4705882,741.0,11856.0,424.8787879,339.75,398.7647059,6312.0,7709.0,64240.0,0,0.00040531796,BENIGN
443.0,2340.0,1454.0,292.5,4223.0,1454.0,603.2857143,537.0,4296.0,437.5333333,235.5,547.5714286,2340.0,4223.0,64240.0,0,0.0002379486,BENIGN
443.0,3914.0,1454.0,391.4,5443.0,1454.0,388.7857143,734.8,7348.0,389.875,336.2,333.9285714,3914.0,5443.0,64240.0,0,0.0004998103,BENIGN
443.0,3860.0,1454.0,428.8888889,5443.0,1454.0,388.7857143,809.7777778,7288.0,404.4782609,373.5555556,333.9285714,3860.0,5443.0,64240.0,0,0.00047589515,BENIGN
443.0,3488.0,1454.0,268.3076923,5912.0,1454.0,454.7692308,488.6153846,6352.0,361.5384615,212.4615385,398.9230769,3488.0,5912.0,64240.0,0,0.00038627547,BENIGN
443.0,3146.0,1454.0,393.25,4898.0,1454.0,612.25,738.5,5908.0,502.75,337.75,556.75,3146.0,4898.0,64240.0,0,0.00038586438,BENIGN
443.0,3137.0,1454.0,313.7,6069.0,1454.0,433.5,579.4,5794.0,383.5833333,258.5,378.6428571,3137.0,6069.0,64240.0,0,0.00030551403,BENIGN
443.0,3698.0,1454.0,264.1428571,6347.0,1454.0,528.9166667,480.2857143,6724.0,386.3461538,207.5714286,472.9166667,3698.0,6347.0,64240.0,0,0.00034345992,BENIGN
443.0,51791.0,1454.0,977.1886792,27916.0,1354.0,536.8461538,1906.377358,101038.0,759.1142857,922.9622642,482.7692308,51791.0,27916.0,64240.0,0,0.00084318087,BENIGN
443.0,3179.0,1454.0,289.0,6412.0,1454.0,641.2,530.0,5830.0,456.7142857,233.9090909,586.0,3179.0,6412.0,64240.0,0,0.00025453008,BENIGN
443.0,3194.0,1454.0,245.6923077,4890.0,1454.0,326.0,443.3846154,5764.0,288.7142857,189.8461538,270.4,3194.0,4890.0,64240.0,0,0.00065386604,BENIGN
443.0,3096.0,1454.0,281.4545455,4915.0,1454.0,491.5,514.9090909,5664.0,381.4761905,226.3636364,436.7,3096.0,4915.0,64240.0,0,0.00047954352,BENIGN
443.0,3359.0,1454.0,258.3846154,4459.0,1454.0,371.5833333,468.7692308,6094.0,312.72,201.6153846,315.5833333,3359.0,4459.0,64240.0,0,0.00086710847,BENIGN
443.0,4027.0,1454.0,309.7692308,5129.0,1454.0,341.9333333,571.5384615,7430.0,327.0,254.8461538,286.3333333,4027.0,5129.0,64240.0,0,0.00065272226,BENIGN
443.0,2544.0,1454.0,282.6666667,4595.0,1454.0,574.375,517.3333333,4656.0,419.9411765,226.0,518.875,2544.0,4595.0,64240.0,0,0.00029232167,BENIGN
443.0,2273.0,1454.0,324.7142857,4070.0,1454.0,581.4285714,601.4285714,4210.0,453.0714286,269.0,525.7142857,2273.0,4070.0,64240.0,0,0.0002222864,BENIGN
443.0,2340.0,1454.0,292.5,4686.0,1454.0,585.75,537.0,4296.0,439.125,235.5,530.25,2340.0,4686.0,64240.0,0,0.00020636208,BENIGN
443.0,2392.0,1454.0,299.0,6193.0,1454.0,688.1111111,550.0,4400.0,505.0,243.5,632.7777778,2392.0,6193.0,64240.0,0,0.00014695892,BENIGN
443.0,2396.0,1454.0,266.2222222,4215.0,1454.0,526.875,484.4444444,4360.0,388.8823529,209.5555556,469.875,2396.0,4215.0,64240.0,0,0.00030263912,BENIGN
443.0,2230.0,1454.0,318.5714286,4331.0,1454.0,618.7142857,589.1428571,4124.0,468.6428571,262.8571429,563.5714286,2230.0,4331.0,64240.0,0,0.00018145167,BENIGN
443.0,66.0,66.0,66.0,58.0,58.0,58.0,84.0,84.0,62.0,0.0,0.0,66.0,58.0,64240.0,0,2.2820379e-05,BENIGN
443.0,66.0,66.0,66.0,58.0,58.0,58.0,84.0,84.0,62.0,0.0,0.0,66.0,58.0,64240.0,0,2.2820379e-05,BENIGN
443.0,66.0,66.0,66.0,58.0,58.0,58.0,84.0,84.0,62.0,0.0,0.0,66.0,58.0,64240.0,0,2.2820379e-05,BENIGN
443.0,2411.0,1454.0,267.8888889,7086.0,1454.0,787.3333333,487.7777778,4390.0,527.6111111,211.2222222,730.6666667,2411.0,7086.0,64240.0,0,0.00013573431,BENIGN
443.0,4956.0,1454.0,381.2307692,7600.0,1454.0,542.8571429,714.4615385,9288.0,465.037037,326.3076923,487.1428571,4956.0,7600.0,64240.0,0,0.000336449,BENIGN
443.0,3502.0,1253.0,291.8333333,7480.0,1253.0,623.3333333,535.6666667,6428.0,457.5833333,236.8333333,568.3333333,3502.0,7480.0,64240.0,0,0.00023251983,BENIGN
443.0,5936.0,1414.0,371.0,7744.0,1414.0,336.6956522,694.0,11104.0,350.7692308,314.75,282.173913,5936.0,7744.0,64240.0,0,0.0003920756,BENIGN
443.0,4487.0,1454.0,373.9166667,6469.0,1454.0,497.6153846,699.8333333,8398.0,438.24,318.9166667,441.7692308,4487.0,6469.0,64240.0,0,0.00039553127,BENIGN
443.0,2385.0,1454.0,265.0,6733.0,1454.0,673.3,482.0,4338.0,479.8947368,208.3333333,618.1,2385.0,6733.0,64240.0,0,0.00014237536,BENIGN
443.0,2481.0,1454.0,413.5,1166.0,672.0,194.3333333,779.0,4674.0,303.9166667,357.5,138.3333333,2481.0,1166.0,64240.0,0,0.0019148772,BENIGN
443.0,132.0,66.0,66.0,0.0,0.0,0.0,84.0,168.0,66.0,0.0,0.0,132.0,0.0,64240.0,0,1.8851026e-05,BENIGN
443.0,2354.0,1454.0,294.25,4679.0,1454.0,668.4285714,540.5,4324.0,468.8666667,238.75,612.7142857,2354.0,4679.0,64240.0,0,0.00019241401,BENIGN
443.0,10539.0,1454.0,309.9705882,47291.0,1454.0,1050.911111,571.9411765,19446.0,732.0253165,255.6176471,996.6444444,10539.0,47291.0,64240.0,0,0.00015198869,BENIGN
443.0,66.0,66.0,66.0,66.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,66.0,64240.0,0,2.3306793e-05,BENIGN
443.0,66.0,66.0,66.0,132.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,132.0,64240.0,0,2.3639614e-05,BENIGN
443.0,2266.0,1454.0,283.25,6286.0,1454.0,628.6,518.5,4148.0,475.1111111,227.75,573.4,2266.0,6286.0,64240.0,0,0.00013370707,BENIGN
443.0,3477.0,1454.0,347.7,1718.0,672.0,214.75,647.4,6474.0,288.6111111,292.5,159.25,3477.0,1718.0,64240.0,0,0.0040063295,BENIGN
443.0,132.0,66.0,66.0,0.0,0.0,0.0,84.0,168.0,66.0,0.0,0.0,132.0,0.0,64240.0,0,1.8851026e-05,BENIGN
443.0,3117.0,1454.0,346.3333333,5639.0,1454.0,433.7692308,644.6666667,5802.0,398.0,291.0,375.1538462,3117.0,5639.0,64240.0,0,0.00034318448,BENIGN
443.0,66.0,66.0,66.0,66.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,66.0,64240.0,0,2.3306793e-05,BENIGN
443.0,2658.0,1454.0,379.7142857,1812.0,1454.0,302.0,711.4285714,4980.0,343.8461538,324.0,246.0,2658.0,1812.0,64240.0,0,0.0024839763,BENIGN
443.0,66.0,66.0,66.0,132.0,66.0,66.0,84.0,84.0,66.0,0.0,0.0,66.0,132.0,64240.0,0,2.3639614e-05,BENIGN
443.0,3166.0,1454.0,263.8333333,7566.0,1454.0,630.5,479.6666667,5756.0,447.1666667,208.8333333,575.5,3166.0,7566.0,64240.0,0,0.00021070779,BENIGN
443.0,2265.0,1454.0,323.5714286,7103.0,1454.0,789.2222222,599.1428571,4194.0,585.5,267.8571429,732.5555556,2265.0,7103.0,64240.0,0,0.00011925522,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,16443.0,1454.0,822.15,4842.0,1354.0,372.4615385,1596.3,31926.0,645.0,767.55,318.1538462,16443.0,4842.0,64240.0,0,0.0003884127,BENIGN
443.0,3440.0,1454.0,286.6666667,5791.0,1454.0,482.5833333,525.3333333,6304.0,384.625,231.6666667,427.5833333,3440.0,5791.0,64240.0,0,0.00038524834,BENIGN
443.0,6270.0,1454.0,418.0,7665.0,1454.0,479.0625,788.0,11820.0,449.516129,362.4,423.5625,6270.0,7665.0,64240.0,0,0.00040416408,BENIGN
443.0,6258.0,1454.0,417.2,7720.0,1454.0,454.1176471,786.4,11796.0,436.8125,362.4,398.7058824,6258.0,7720.0,64240.0,0,0.00040137046,BENIGN
443.0,2975.0,1454.0,425.0,3837.0,1454.0,767.4,802.0,5614.0,567.6666667,369.2857143,711.0,2975.0,3837.0,64240.0,0,0.0004387374,BENIGN
443.0,3064.0,1454.0,278.5454545,6816.0,1454.0,619.6363636,509.0909091,5600.0,449.0909091,223.4545455,564.9090909,3064.0,6816.0,64240.0,0,0.00022420335,BENIGN
443.0,3231.0,1454.0,323.1,4299.0,1454.0,429.9,598.2,5982.0,376.5,267.9,374.7,3231.0,4299.0,64240.0,0,0.0007560855,BENIGN
443.0,2195.0,1454.0,365.8333333,5793.0,1454.0,827.5714286,683.6666667,4102.0,614.4615385,309.8333333,771.8571429,2195.0,5793.0,64240.0,0,0.000110156354,BENIGN
443.0,4019.0,1438.0,401.9,5435.0,1454.0,494.0909091,755.8,7558.0,450.1904762,346.7,439.0,4019.0,5435.0,64240.0,0,0.00048205137,BENIGN
443.0,3307.0,1454.0,300.6363636,7470.0,1454.0,574.6153846,553.2727273,6086.0,449.0416667,245.5454545,518.7692308,3307.0,7470.0,64240.0,0,0.00022377685,BENIGN
443.0,2254.0,1454.0,322.0,6856.0,1454.0,761.7777778,596.0,4172.0,569.375,266.2857143,706.4444444,2254.0,6856.0,64240.0,0,0.000119206,BENIGN
443.0,2176.0,1454.0,362.6666667,3837.0,1454.0,767.4,677.3333333,4064.0,546.6363636,306.6666667,711.0,2176.0,3837.0,64240.0,0,0.0001508574,BENIGN
443.0,2313.0,1454.0,330.4285714,5893.0,1354.0,654.7777778,612.8571429,4290.0,512.875,274.7142857,600.3333333,2313.0,5893.0,64240.0,0,0.00014081958,BENIGN
443.0,3581.0,1454.0,447.625,3831.0,1454.0,638.5,847.25,6778.0,529.4285714,392.125,582.5,3581.0,3831.0,64240.0,0,0.0007380132,BENIGN
5228.0,55.0,55.0,55.0,66.0,66.0,66.0,62.0,62.0,60.5,1.0,0.0,55.0,66.0,514.0,0,0.0023165683,BENIGN
443.0,10750.0,1454.0,767.8571429,8968.0,1454.0,896.8,1487.714286,20828.0,821.5833333,711.2857143,841.6,10750.0,8968.0,64240.0,0,0.00042041327,BENIGN
443.0,2826.0,1454.0,353.25,4810.0,1454.0,801.6666667,658.5,5268.0,545.4285714,296.25,745.6666667,2826.0,4810.0,64240.0,0,0.00027015054,BENIGN
443.0,3512.0,1454.0,702.4,66.0,66.0,66.0,1356.8,6784.0,596.3333333,646.0,0.0,3512.0,66.0,64240.0,0,0.0025185654,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,66.0,66.0,66.0,0.0,0.0,0.0,84.0,84.0,66.0,0.0,0.0,66.0,0.0,64240.0,0,1.7984565e-05,BENIGN
443.0,55.0,55.0,55.0,66.0,66.0,66.0,62.0,62.0,60.5,1.0,0.0,55.0,66.0,509.0,0,0.0019751312,BENIGN
443.0,1974.0,571.0,116.1176471,38781.0,1454.0,901.8837209,184.2352941,3132.0,679.25,61.41176471,845.9302326,1974.0,38781.0,64240.0,0,0.0007858168,BENIGN
443.0,55.0,55.0,55.0,66.0,66.0,66.0,62.0,62.0,60.5,1.0,0.0,55.0,66.0,508.0,0,0.001975164,BENIGN
443.0,7503.0,1454.0,833.6666667,6129.0,1454.0,875.5714286,1619.333333,14574.0,852.0,778.3333333,821.5714286,7503.0,6129.0,514.0,0,0.00028131303,BENIGN
443.0,5662.0,1454.0,707.75,1806.0,544.0,301.0,1367.5,10940.0,533.4285714,652.25,245.0,5662.0,1806.0,514.0,0,0.0002940152,BENIGN
443.0,55.0,55.0,55.0,66.0,66.0,66.0,62.0,62.0,60.5,1.0,0.0,55.0,66.0,513.0,0,0.0019750034,BENIGN
41432.0,225.0,93.0,75.0,162.0,54.0,54.0,102.0,306.0,64.5,21.0,0.0,225.0,162.0,286.0,0,1.7914213e-05,BENIGN
443.0,175.0,120.0,87.5,233.0,113.0,77.66666667,127.0,254.0,81.6,33.5,19.66666667,175.0,233.0,513.0,0,1.2690383e-05,BENIGN
41031.0,387.0,93.0,64.5,240.0,78.0,60.0,81.0,486.0,62.7,10.5,6.0,387.0,240.0,501.0,0,6.519147e-05,BENIGN
443.0,4132.0,1454.0,516.5,2829.0,1454.0,404.1428571,985.0,7880.0,464.0666667,461.0,346.7142857,4132.0,2829.0,64240.0,0,0.0013203971,BENIGN
